,MATCH_DATE,LEAGUE_NAME,SEASON,LEAGUE,FINISHED,LOCATION,VIEWER,MATCHDAY,MATCHDAY_NR,HOME_TEAM_ID,HOME_TEAM_NAME,HOME_TEAM,HOME_ICON,AWAY_TEAM_ID,AWAY_TEAM_NAME,AWAY_TEAM,AWAY_ICON,GOALS_HOME,GOALS_AWAY,DRAW,WIN_HOME,WIN_AWAY
1428,2010-02-20 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Hamburg,,23. Spieltag,23,100,Hamburger SV,HSV,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,91,Eintracht Frankfurt,Frankfurt,https://i.imgur.com/X8NFkOb.png,0,0,1.0,0.0,0.0
1429,2010-02-20 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Mainz,,23. Spieltag,23,81,1. FSV Mainz 05,Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,129,VfL Bochum,Bochum,https://i.imgur.com/5jy3Gfr.png,0,0,1.0,0.0,0.0
1430,2010-02-21 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Freiburg,,23. Spieltag,23,112,SC Freiburg,Freiburg,https://i.imgur.com/r3mvi0h.png,54,Hertha BSC,Hertha,https://i.imgur.com/apFwbYZ.png,0,3,0.0,0.0,1.0
1431,2010-02-21 17:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Wolfsburg,,23. Spieltag,23,131,VfL Wolfsburg,Wolfsburg,https://i.imgur.com/ucqKV4B.png,9,FC Schalke 04,Schalke,https://upload.wikimedia.org/wikipedia/commons/9/97/FC_Schalke_04_Logo.png,2,1,0.0,1.0,0.0
1432,2010-02-21 17:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Bremen,,23. Spieltag,23,134,Werder Bremen,Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,6,Bayer Leverkusen,Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,2,2,1.0,0.0,0.0
1433,2010-02-26 20:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Gelsenkirchen,61673.0,24. Spieltag,24,9,FC Schalke 04,Schalke,https://upload.wikimedia.org/wikipedia/commons/9/97/FC_Schalke_04_Logo.png,7,Borussia Dortmund,BVB,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,2,1,0.0,1.0,0.0
1434,2010-02-27 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Berlin,,24. Spieltag,24,54,Hertha BSC,Hertha,https://i.imgur.com/apFwbYZ.png,175,TSG 1899 Hoffenheim,Hoffenheim,https://i.imgur.com/gF0PfEl.png,0,2,0.0,0.0,1.0
1435,2010-02-27 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Mainz,,24. Spieltag,24,81,1. FSV Mainz 05,Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,134,Werder Bremen,Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,1,2,0.0,0.0,1.0
1436,2010-02-27 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Stuttgart,,24. Spieltag,24,16,VfB Stuttgart,Stuttgart,https://i.imgur.com/v0tkpNx.png,91,Eintracht Frankfurt,Frankfurt,https://i.imgur.com/X8NFkOb.png,2,1,0.0,1.0,0.0
1437,2010-02-27 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Gladbach,,24. Spieltag,24,87,Borussia Mönchengladbach,Gladbach,https://i.imgur.com/KSIk0Eu.png,112,SC Freiburg,Freiburg,https://i.imgur.com/r3mvi0h.png,1,1,1.0,0.0,0.0
1438,2010-02-27 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Bochum,,24. Spieltag,24,129,VfL Bochum,Bochum,https://i.imgur.com/5jy3Gfr.png,79,1. FC Nürnberg,Nürnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,0,0,1.0,0.0,0.0
1439,2010-02-27 18:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Leverkusen,,24. Spieltag,24,6,Bayer Leverkusen,Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,65,1. FC Köln,Köln,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/FC_Cologne_logo.svg/1200px-FC_Cologne_logo.svg.png,0,0,1.0,0.0,0.0
1440,2010-02-28 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Hannover,,24. Spieltag,24,55,Hannover 96,Hannover,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,131,VfL Wolfsburg,Wolfsburg,https://i.imgur.com/ucqKV4B.png,0,1,0.0,0.0,1.0
1441,2010-02-28 17:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,München,,24. Spieltag,24,40,FC Bayern München,Bayern,https://www.openligadb.de/images/teamicons/Bayern_Muenchen.gif,100,Hamburger SV,HSV,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,1,0,0.0,1.0,0.0
1442,2010-03-06 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Köln,,25. Spieltag,25,65,1. FC Köln,Köln,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/FC_Cologne_logo.svg/1200px-FC_Cologne_logo.svg.png,40,FC Bayern München,Bayern,https://www.openligadb.de/images/teamicons/Bayern_Muenchen.gif,1,1,1.0,0.0,0.0
1443,2010-03-06 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Bremen,,25. Spieltag,25,134,Werder Bremen,Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,16,VfB Stuttgart,Stuttgart,https://i.imgur.com/v0tkpNx.png,2,2,1.0,0.0,0.0
1444,2010-03-06 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Hamburg,,25. Spieltag,25,100,Hamburger SV,HSV,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,54,Hertha BSC,Hertha,https://i.imgur.com/apFwbYZ.png,1,0,0.0,1.0,0.0
1445,2010-03-06 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Frankfurt,,25. Spieltag,25,91,Eintracht Frankfurt,Frankfurt,https://i.imgur.com/X8NFkOb.png,9,FC Schalke 04,Schalke,https://upload.wikimedia.org/wikipedia/commons/9/97/FC_Schalke_04_Logo.png,1,4,0.0,0.0,1.0
1446,2010-03-06 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Freiburg,,25. Spieltag,25,112,SC Freiburg,Freiburg,https://i.imgur.com/r3mvi0h.png,55,Hannover 96,Hannover,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,1,2,0.0,0.0,1.0
1447,2010-03-06 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Wolfsburg,,25. Spieltag,25,131,VfL Wolfsburg,Wolfsburg,https://i.imgur.com/ucqKV4B.png,129,VfL Bochum,Bochum,https://i.imgur.com/5jy3Gfr.png,4,1,0.0,1.0,0.0
1448,2010-03-06 18:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Dortmund,,25. Spieltag,25,7,Borussia Dortmund,BVB,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,87,Borussia Mönchengladbach,Gladbach,https://i.imgur.com/KSIk0Eu.png,3,0,0.0,1.0,0.0
1449,2010-03-07 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Nürnberg,,25. Spieltag,25,79,1. FC Nürnberg,Nürnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,6,Bayer Leverkusen,Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,3,2,0.0,1.0,0.0
1450,2010-03-07 17:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Sinsheim,,25. Spieltag,25,175,TSG 1899 Hoffenheim,Hoffenheim,https://i.imgur.com/gF0PfEl.png,81,1. FSV Mainz 05,Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,0,1,0.0,0.0,1.0
1451,2010-03-12 20:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Gelsenkirchen,,26. Spieltag,26,9,FC Schalke 04,Schalke,https://upload.wikimedia.org/wikipedia/commons/9/97/FC_Schalke_04_Logo.png,16,VfB Stuttgart,Stuttgart,https://i.imgur.com/v0tkpNx.png,2,1,0.0,1.0,0.0
1452,2010-03-13 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Gladbach,,26. Spieltag,26,87,Borussia Mönchengladbach,Gladbach,https://i.imgur.com/KSIk0Eu.png,131,VfL Wolfsburg,Wolfsburg,https://i.imgur.com/ucqKV4B.png,0,4,0.0,0.0,1.0
1453,2010-03-13 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Bochum,31000.0,26. Spieltag,26,129,VfL Bochum,Bochum,https://i.imgur.com/5jy3Gfr.png,7,Borussia Dortmund,BVB,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,1,4,0.0,0.0,1.0
1454,2010-03-13 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Mainz,,26. Spieltag,26,81,1. FSV Mainz 05,Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,65,1. FC Köln,Köln,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/FC_Cologne_logo.svg/1200px-FC_Cologne_logo.svg.png,1,0,0.0,1.0,0.0
1455,2010-03-13 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Hannover,,26. Spieltag,26,55,Hannover 96,Hannover,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,91,Eintracht Frankfurt,Frankfurt,https://i.imgur.com/X8NFkOb.png,2,1,0.0,1.0,0.0
1456,2010-03-13 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Berlin,,26. Spieltag,26,54,Hertha BSC,Hertha,https://i.imgur.com/apFwbYZ.png,79,1. FC Nürnberg,Nürnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,1,2,0.0,0.0,1.0
1457,2010-03-13 18:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,München,,26. Spieltag,26,40,FC Bayern München,Bayern,https://www.openligadb.de/images/teamicons/Bayern_Muenchen.gif,112,SC Freiburg,Freiburg,https://i.imgur.com/r3mvi0h.png,2,1,0.0,1.0,0.0
1458,2010-03-14 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Sinsheim,,26. Spieltag,26,175,TSG 1899 Hoffenheim,Hoffenheim,https://i.imgur.com/gF0PfEl.png,134,Werder Bremen,Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,0,1,0.0,0.0,1.0
1459,2010-03-14 17:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Leverkusen,,26. Spieltag,26,6,Bayer Leverkusen,Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,100,Hamburger SV,HSV,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,4,2,0.0,1.0,0.0
1460,2010-03-19 20:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Köln,,27. Spieltag,27,65,1. FC Köln,Köln,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/FC_Cologne_logo.svg/1200px-FC_Cologne_logo.svg.png,87,Borussia Mönchengladbach,Gladbach,https://i.imgur.com/KSIk0Eu.png,1,1,1.0,0.0,0.0
1461,2010-03-20 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Frankfurt,51500.0,27. Spieltag,27,91,Eintracht Frankfurt,Frankfurt,https://i.imgur.com/X8NFkOb.png,40,FC Bayern München,Bayern,https://www.openligadb.de/images/teamicons/Bayern_Muenchen.gif,2,1,0.0,1.0,0.0
1462,2010-03-20 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Nürnberg,,27. Spieltag,27,79,1. FC Nürnberg,Nürnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,175,TSG 1899 Hoffenheim,Hoffenheim,https://i.imgur.com/gF0PfEl.png,0,0,1.0,0.0,0.0
1463,2010-03-20 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Stuttgart,,27. Spieltag,27,16,VfB Stuttgart,Stuttgart,https://i.imgur.com/v0tkpNx.png,55,Hannover 96,Hannover,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,2,0,0.0,1.0,0.0
1464,2010-03-20 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Bremen,,27. Spieltag,27,134,Werder Bremen,Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,129,VfL Bochum,Bochum,https://i.imgur.com/5jy3Gfr.png,3,2,0.0,1.0,0.0
1465,2010-03-20 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Freiburg,,27. Spieltag,27,112,SC Freiburg,Freiburg,https://i.imgur.com/r3mvi0h.png,81,1. FSV Mainz 05,Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,1,0,0.0,1.0,0.0
1466,2010-03-20 18:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Dortmund,80000.0,27. Spieltag,27,7,Borussia Dortmund,BVB,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,6,Bayer Leverkusen,Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,3,0,0.0,1.0,0.0
1467,2010-03-21 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Hamburg,57000.0,27. Spieltag,27,100,Hamburger SV,HSV,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,9,FC Schalke 04,Schalke,https://upload.wikimedia.org/wikipedia/commons/9/97/FC_Schalke_04_Logo.png,2,2,1.0,0.0,0.0
1468,2010-03-21 17:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Wolfsburg,,27. Spieltag,27,131,VfL Wolfsburg,Wolfsburg,https://i.imgur.com/ucqKV4B.png,54,Hertha BSC,Hertha,https://i.imgur.com/apFwbYZ.png,1,5,0.0,0.0,1.0
1469,2010-03-26 20:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Bochum,22500.0,28. Spieltag,28,129,VfL Bochum,Bochum,https://i.imgur.com/5jy3Gfr.png,91,Eintracht Frankfurt,Frankfurt,https://i.imgur.com/X8NFkOb.png,1,2,0.0,0.0,1.0
1470,2010-03-27 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Mainz,19700.0,28. Spieltag,28,81,1. FSV Mainz 05,Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,131,VfL Wolfsburg,Wolfsburg,https://i.imgur.com/ucqKV4B.png,0,2,0.0,0.0,1.0
1471,2010-03-27 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,München,69000.0,28. Spieltag,28,40,FC Bayern München,Bayern,https://www.openligadb.de/images/teamicons/Bayern_Muenchen.gif,16,VfB Stuttgart,Stuttgart,https://i.imgur.com/v0tkpNx.png,1,2,0.0,0.0,1.0
1472,2010-03-27 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Berlin,60441.0,28. Spieltag,28,54,Hertha BSC,Hertha,https://i.imgur.com/apFwbYZ.png,7,Borussia Dortmund,BVB,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,0,0,1.0,0.0,0.0
1473,2010-03-27 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Hannover,43218.0,28. Spieltag,28,55,Hannover 96,Hannover,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,65,1. FC Köln,Köln,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/FC_Cologne_logo.svg/1200px-FC_Cologne_logo.svg.png,1,4,0.0,0.0,1.0
1474,2010-03-27 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Bremen,36123.0,28. Spieltag,28,134,Werder Bremen,Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,79,1. FC Nürnberg,Nürnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,4,2,0.0,1.0,0.0
1475,2010-03-27 18:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Leverkusen,30210.0,28. Spieltag,28,6,Bayer Leverkusen,Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,9,FC Schalke 04,Schalke,https://upload.wikimedia.org/wikipedia/commons/9/97/FC_Schalke_04_Logo.png,0,2,0.0,0.0,1.0
1476,2010-03-28 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Sinsheim,30150.0,28. Spieltag,28,175,TSG 1899 Hoffenheim,Hoffenheim,https://i.imgur.com/gF0PfEl.png,112,SC Freiburg,Freiburg,https://i.imgur.com/r3mvi0h.png,1,1,1.0,0.0,0.0
1477,2010-03-28 17:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Gladbach,50000.0,28. Spieltag,28,87,Borussia Mönchengladbach,Gladbach,https://i.imgur.com/KSIk0Eu.png,100,Hamburger SV,HSV,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,1,0,0.0,1.0,0.0
1478,2010-04-03 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Gelsenkirchen,,29. Spieltag,29,9,FC Schalke 04,Schalke,https://upload.wikimedia.org/wikipedia/commons/9/97/FC_Schalke_04_Logo.png,40,FC Bayern München,Bayern,https://www.openligadb.de/images/teamicons/Bayern_Muenchen.gif,1,2,0.0,0.0,1.0
1479,2010-04-03 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Frankfurt,,29. Spieltag,29,91,Eintracht Frankfurt,Frankfurt,https://i.imgur.com/X8NFkOb.png,6,Bayer Leverkusen,Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,3,2,0.0,1.0,0.0
1480,2010-04-03 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Dortmund,80552.0,29. Spieltag,29,7,Borussia Dortmund,BVB,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,134,Werder Bremen,Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,2,1,0.0,1.0,0.0
1481,2010-04-03 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Freiburg,,29. Spieltag,29,112,SC Freiburg,Freiburg,https://i.imgur.com/r3mvi0h.png,129,VfL Bochum,Bochum,https://i.imgur.com/5jy3Gfr.png,1,1,1.0,0.0,0.0
1482,2010-04-03 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Stuttgart,,29. Spieltag,29,16,VfB Stuttgart,Stuttgart,https://i.imgur.com/v0tkpNx.png,87,Borussia Mönchengladbach,Gladbach,https://i.imgur.com/KSIk0Eu.png,2,1,0.0,1.0,0.0
1483,2010-04-03 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Nürnberg,,29. Spieltag,29,79,1. FC Nürnberg,Nürnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,81,1. FSV Mainz 05,Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,2,0,0.0,1.0,0.0
1484,2010-04-03 18:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Köln,,29. Spieltag,29,65,1. FC Köln,Köln,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/FC_Cologne_logo.svg/1200px-FC_Cologne_logo.svg.png,54,Hertha BSC,Hertha,https://i.imgur.com/apFwbYZ.png,0,3,0.0,0.0,1.0
1485,2010-04-04 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Wolfsburg,,29. Spieltag,29,131,VfL Wolfsburg,Wolfsburg,https://i.imgur.com/ucqKV4B.png,175,TSG 1899 Hoffenheim,Hoffenheim,https://i.imgur.com/gF0PfEl.png,4,0,0.0,1.0,0.0
1486,2010-04-04 17:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Hamburg,,29. Spieltag,29,100,Hamburger SV,HSV,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,55,Hannover 96,Hannover,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,0,0,1.0,0.0,0.0
1487,2010-04-09 20:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Gladbach,,30. Spieltag,30,87,Borussia Mönchengladbach,Gladbach,https://i.imgur.com/KSIk0Eu.png,91,Eintracht Frankfurt,Frankfurt,https://i.imgur.com/X8NFkOb.png,2,0,0.0,1.0,0.0
1488,2010-04-10 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Berlin,30000.0,30. Spieltag,30,54,Hertha BSC,Hertha,https://i.imgur.com/apFwbYZ.png,16,VfB Stuttgart,Stuttgart,https://i.imgur.com/v0tkpNx.png,0,1,0.0,0.0,1.0
1489,2010-04-10 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Mainz,20300.0,30. Spieltag,30,81,1. FSV Mainz 05,Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,7,Borussia Dortmund,BVB,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,1,0,0.0,1.0,0.0
1490,2010-04-10 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Hannover,49000.0,30. Spieltag,30,55,Hannover 96,Hannover,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,9,FC Schalke 04,Schalke,https://upload.wikimedia.org/wikipedia/commons/9/97/FC_Schalke_04_Logo.png,4,2,0.0,1.0,0.0
1491,2010-04-10 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Sinsheim,26950.0,30. Spieltag,30,175,TSG 1899 Hoffenheim,Hoffenheim,https://i.imgur.com/gF0PfEl.png,65,1. FC Köln,Köln,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/FC_Cologne_logo.svg/1200px-FC_Cologne_logo.svg.png,0,2,0.0,0.0,1.0
1492,2010-04-10 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Bremen,37000.0,30. Spieltag,30,134,Werder Bremen,Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,112,SC Freiburg,Freiburg,https://i.imgur.com/r3mvi0h.png,4,0,0.0,1.0,0.0
1493,2010-04-10 18:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Leverkusen,30210.0,30. Spieltag,30,6,Bayer Leverkusen,Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,40,FC Bayern München,Bayern,https://www.openligadb.de/images/teamicons/Bayern_Muenchen.gif,1,1,1.0,0.0,0.0
1494,2010-04-11 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Bochum,25000.0,30. Spieltag,30,129,VfL Bochum,Bochum,https://i.imgur.com/5jy3Gfr.png,100,Hamburger SV,HSV,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,1,2,0.0,0.0,1.0
1495,2010-04-11 17:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Nürnberg,40593.0,30. Spieltag,30,79,1. FC Nürnberg,Nürnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,131,VfL Wolfsburg,Wolfsburg,https://i.imgur.com/ucqKV4B.png,0,2,0.0,0.0,1.0
1496,2010-04-16 20:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Köln,46000.0,31. Spieltag,31,65,1. FC Köln,Köln,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/FC_Cologne_logo.svg/1200px-FC_Cologne_logo.svg.png,129,VfL Bochum,Bochum,https://i.imgur.com/5jy3Gfr.png,2,0,0.0,1.0,0.0
1497,2010-04-17 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Stuttgart,,31. Spieltag,31,16,VfB Stuttgart,Stuttgart,https://i.imgur.com/v0tkpNx.png,6,Bayer Leverkusen,Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,2,1,0.0,1.0,0.0
1498,2010-04-17 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,bl1,True,Wolfsburg,,31. Spieltag,31,131,VfL Wolfsburg,Wolfsburg,https://i.imgur.com/ucqKV4B.png,134,Werder Bremen,Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,2,4,0.0,0.0,1.0
